시점,구분별,경기실적SBHI,내수판매SBHI,영업이익실적 SBHI,자금사정SBHI,고용수준실적SBHI,선행종합지수,경제심리지수,KOSPI
2020.1,의복의복악세서리및모피제품,77.7,77.1,74.4,75.5,102.7,121.0,88.6,2267.15
2020.1,가죽가방및신발,53.7,53.7,50.7,49.6,106.5,121.0,88.6,2267.15
2020.1,목재및나무제품 가구제외,79.0,78.1,68.2,72.1,100.4,121.0,88.6,2267.15
2020.1,펄프종이및종이제품,83.3,84.2,75.0,71.9,88.2,121.0,88.6,2267.15
2020.1,인쇄및기록매체복제업,78.1,78.3,68.7,66.1,107.2,121.0,88.6,2267.15
2020.1,화학물질및화학제품 의약품제외,88.1,86.3,,82.1,93.4,121.0,88.6,2267.15
2020.1,의료용물질및의약품,90.9,92.3,87.5,89.4,100.3,121.0,88.6,2267.15
2020.1,고무제품및플라스틱제품,73.1,72.9,68.5,76.2,96.4,121.0,88.6,2267.15
2020.1,비금속광물제품,81.8,81.5,77.0,76.0,97.5,121.0,88.6,2267.15
2020.1,1차금속,83.4,80.9,78.4,77.4,102.1,121.0,88.6,2267.15
2020.1,금속가공제품 기계및가구제외,77.1,75.1,66.9,66.9,98.0,121.0,88.6,2267.15
2020.1,전자부품컴퓨터영상음향및통신장비,83.0,81.3,77.5,81.3,105.5,121.0,88.6,2267.15
2020.1,의료정밀광학기기및시계,81.4,76.7,77.4,78.9,101.7,121.0,88.6,2267.15
2020.1,전기장비,78.7,76.7,70.5,78.3,103.9,121.0,88.6,2267.15
2020.1,기타기계및장비,74.1,71.6,65.9,66.8,100.3,121.0,88.6,2267.15
2020.1,자동차및트레일러,95.8,95.1,89.0,91.8,92.1,121.0,88.6,2267.15
2020.1,기타운송장비,73.5,71.6,67.1,69.1,105.0,121.0,88.6,2267.15
2020.1,가구,66.2,66.2,65.6,64.9,101.2,121.0,88.6,2267.15
2020.1,기타제품,75.2,79.5,75.2,74.4,97.4,121.0,88.6,2267.15
2020.1,비제조업,68.6,68.2,63.9,63.8,96.3,121.0,88.6,2267.15
2020.1,건설업,73.0,68.5,66.1,66.5,99.9,121.0,88.6,2267.15
2020.1,도매 및 소매업,66.6,67.4,62.1,61.7,95.4,121.0,88.6,2267.15
2020.1,운수업,69.2,68.9,62.4,66.8,96.9,121.0,88.6,2267.15
2020.1,숙박 및 음식점업,52.7,53.9,49.4,54.6,94.7,121.0,88.6,2267.15
2020.1,출판영상방송통신 및 정보서비스업,80.6,80.0,77.8,78.6,94.3,121.0,88.6,2267.15
2020.1,부동산업 및 임대업,65.7,65.2,62.4,60.6,98.8,121.0,88.6,2267.15
2020.1,전문과학 및 기술서비스업,78.2,78.2,75.5,70.6,93.0,121.0,88.6,2267.15
2020.1,사업시설관리 및 사업지원서비스업,79.7,78.1,78.6,76.1,98.6,121.0,88.6,2267.15
2020.1,교육서비스업,56.9,56.9,55.3,58.3,106.1,121.0,88.6,2267.15
2020.1,예술스포츠 및 여가관련서비스업,77.6,77.1,72.9,63.1,92.5,121.0,88.6,2267.15
2020.1,수리 및 기타개인서비스업,68.1,66.5,63.0,60.7,97.8,121.0,88.6,2267.15
2020.11,전산업,72.5,72.4,69.3,69.0,97.2,122.0,91.5,2591.34
2020.11,식료품,81.0,78.9,73.5,73.8,101.8,122.0,91.5,2591.34
2020.11,음료,88.0,85.7,86.2,77.5,100.8,122.0,91.5,2591.34
2020.11,섬유제품 의복제외,65.1,60.3,59.5,57.2,105.7,122.0,91.5,2591.34
2020.11,의복의복악세서리및모피제품,79.9,77.3,73.3,70.5,102.2,122.0,91.5,2591.34
2020.11,가죽가방및신발,60.3,65.5,62.6,53.9,106.8,122.0,91.5,2591.34
2020.11,목재및나무제품 가구제외,71.8,70.7,67.1,67.2,97.3,122.0,91.5,2591.34
2020.11,펄프종이및종이제품,71.4,70.3,69.6,66.0,88.0,122.0,91.5,2591.34
2020.11,인쇄및기록매체복제업,83.1,82.9,76.8,68.5,108.4,122.0,91.5,2591.34
2020.11,화학물질및화학제품 의약품제외,80.0,83.0,,76.5,94.6,122.0,91.5,2591.34
2020.11,의료용물질및의약품,88.9,84.1,78.1,87.0,95.0,122.0,91.5,2591.34
2020.11,고무제품및플라스틱제품,77.0,74.7,70.1,72.0,97.6,122.0,91.5,2591.34
2020.11,비금속광물제품,76.6,76.9,74.1,72.6,97.3,122.0,91.5,2591.34
2020.11,1차금속,82.7,79.8,74.8,77.9,99.6,122.0,91.5,2591.34
2020.11,금속가공제품 기계및가구제외,85.1,81.0,76.9,76.2,95.2,122.0,91.5,2591.34
2020.11,전자부품컴퓨터영상음향및통신장비,84.1,81.9,81.9,79.3,105.8,122.0,91.5,2591.34
2020.11,의료정밀광학기기및시계,82.2,78.7,76.7,75.4,102.1,122.0,91.5,2591.34
2020.11,전기장비,72.7,70.3,67.4,72.8,103.9,122.0,91.5,2591.34
2020.11,기타기계및장비,82.9,80.8,75.2,72.9,99.6,122.0,91.5,2591.34
2020.11,자동차및트레일러,92.1,91.9,88.5,91.9,90.8,122.0,91.5,2591.34
2020.11,기타운송장비,66.2,66.9,61.9,68.4,102.5,122.0,91.5,2591.34
2020.11,가구,66.5,68.5,64.8,61.8,102.0,122.0,91.5,2591.34
2020.11,기타제품,81.4,83.2,78.9,82.3,102.5,122.0,91.5,2591.34
2020.11,비제조업,68.5,69.4,66.7,66.2,96.3,122.0,91.5,2591.34
2020.11,건설업,73.0,71.6,71.0,65.0,99.3,122.0,91.5,2591.34
2020.11,도매 및 소매업,66.8,68.7,64.7,65.9,95.8,122.0,91.5,2591.34
2020.11,운수업,70.6,71.6,71.6,70.6,96.7,122.0,91.5,2591.34
2020.11,숙박 및 음식점업,52.0,52.9,50.0,53.0,93.9,122.0,91.5,2591.34
2020.11,출판영상방송통신 및 정보서비스업,82.2,81.6,81.1,79.5,92.9,122.0,91.5,2591.34
2020.11,부동산업 및 임대업,71.4,70.5,70.1,68.5,96.3,122.0,91.5,2591.34
2020.11,전문과학 및 기술서비스업,72.9,71.4,69.2,65.9,92.2,122.0,91.5,2591.34
2020.11,사업시설관리 및 사업지원서비스업,77.8,78.0,78.0,76.4,100.2,122.0,91.5,2591.34
2020.11,교육서비스업,58.7,57.1,59.4,59.4,101.5,122.0,91.5,2591.34
2020.11,예술스포츠 및 여가관련서비스업,64.0,61.8,61.8,62.2,97.9,122.0,91.5,2591.34
2020.11,수리 및 기타개인서비스업,65.7,66.5,67.0,64.3,93.8,122.0,91.5,2591.34
2020.12,전산업,66.0,65.1,60.7,64.8,97.3,122.7,85.6,2873.47
2020.12,식료품,68.6,66.5,68.0,72.4,104.2,122.7,85.6,2873.47
2020.12,음료,76.2,77.1,80.9,85.5,98.6,122.7,85.6,2873.47
2020.12,섬유제품 의복제외,57.3,56.6,53.6,54.0,105.3,122.7,85.6,2873.47
2020.12,의복의복악세서리및모피제품,71.6,65.5,67.1,68.3,103.3,122.7,85.6,2873.47
2020.12,가죽가방및신발,56.5,54.1,51.3,46.5,109.4,122.7,85.6,2873.47
2020.12,목재및나무제품 가구제외,66.1,66.3,57.0,60.5,95.3,122.7,85.6,2873.47
2020.12,펄프종이및종이제품,73.3,72.8,72.2,77.1,89.1,122.7,85.6,2873.47
2020.12,인쇄및기록매체복제업,83.8,85.3,74.5,76.0,105.0,122.7,85.6,2873.47
2020.12,화학물질및화학제품 의약품제외,83.9,79.2,,81.6,91.7,122.7,85.6,2873.47
2020.12,의료용물질및의약품,75.9,81.9,72.4,80.8,97.1,122.7,85.6,2873.47
2020.12,고무제품및플라스틱제품,71.3,70.8,65.4,75.9,95.0,122.7,85.6,2873.47
2020.12,비금속광물제품,74.0,77.1,69.4,71.2,94.8,122.7,85.6,2873.47
2020.12,1차금속,77.9,75.4,70.1,77.1,98.1,122.7,85.6,2873.47
2020.12,금속가공제품 기계및가구제외,83.5,78.9,70.9,78.2,94.8,122.7,85.6,2873.47
2020.12,전자부품컴퓨터영상음향및통신장비,81.8,82.5,82.2,79.6,104.3,122.7,85.6,2873.47
2020.12,의료정밀광학기기및시계,83.2,85.6,75.5,78.9,97.1,122.7,85.6,2873.47
2020.12,전기장비,77.1,70.1,68.2,77.1,100.0,122.7,85.6,2873.47
2020.12,기타기계및장비,83.2,84.0,71.8,74.8,92.7,122.7,85.6,2873.47
2020.12,자동차및트레일러,80.5,77.3,74.5,76.9,86.3,122.7,85.6,2873.47
2020.12,기타운송장비,69.7,71.0,65.3,71.2,103.3,122.7,85.6,2873.47
2020.12,가구,69.9,69.6,63.1,64.7,90.8,122.7,85.6,2873.47
2020.12,기타제품,73.7,74.6,68.7,72.1,105.0,122.7,85.6,2873.47
2020.12,비제조업,60.3,59.8,55.8,59.6,97.7,122.7,85.6,2873.47
2020.12,건설업,64.2,66.1,60.0,60.5,98.7,122.7,85.6,2873.47
2020.12,도매 및 소매업,58.7,57.4,52.9,58.2,97.7,122.7,85.6,2873.47
2020.12,운수업,64.3,62.5,58.1,62.9,98.0,122.7,85.6,2873.47
2020.12,숙박 및 음식점업,27.8,27.5,27.5,35.6,103.0,122.7,85.6,2873.47
2020.12,출판영상방송통신 및 정보서비스업,75.1,73.5,71.0,72.6,92.1,122.7,85.6,2873.47
2020.12,부동산업 및 임대업,67.4,69.0,69.4,69.3,94.5,122.7,85.6,2873.47
2020.12,전문과학 및 기술서비스업,82.9,83.2,77.0,75.9,93.7,122.7,85.6,2873.47
2020.12,사업시설관리 및 사업지원서비스업,69.8,70.9,72.6,75.1,97.9,122.7,85.6,2873.47
2020.12,교육서비스업,46.9,45.4,43.8,45.4,99.2,122.7,85.6,2873.47
2020.12,예술스포츠 및 여가관련서비스업,36.8,39.1,39.7,41.5,102.6,122.7,85.6,2873.47
2020.12,수리 및 기타개인서비스업,58.8,59.5,59.5,60.0,96.7,122.7,85.6,2873.47
2021.01,전산업,65.9,65.3,63.2,67.1,97.1,123.4,92.7,2976.21
2021.01,식료품,80.8,80.2,78.3,77.8,99.6,123.4,92.7,2976.21
2021.01,음료,78.8,78.3,81.1,82.6,96.7,123.4,92.7,2976.21
2021.01,섬유제품 의복제외,59.6,61.2,56.7,58.6,107.8,123.4,92.7,2976.21
2021.01,의복의복악세서리및모피제품,65.6,62.9,61.3,63.5,103.8,123.4,92.7,2976.21
2021.01,가죽가방및신발,51.6,53.7,50.9,50.1,108.2,123.4,92.7,2976.21
2021.01,목재및나무제품 가구제외,61.3,62.2,57.4,59.4,95.3,123.4,92.7,2976.21
2021.01,펄프종이및종이제품,78.9,77.4,69.3,76.5,86.0,123.4,92.7,2976.21
2021.01,인쇄및기록매체복제업,69.3,66.8,66.8,70.0,103.4,123.4,92.7,2976.21
2021.01,화학물질및화학제품 의약품제외,77.0,75.1,,82.4,91.0,123.4,92.7,2976.21
2021.01,의료용물질및의약품,90.5,88.5,84.8,92.3,100.0,123.4,92.7,2976.21
2021.01,고무제품및플라스틱제품,69.6,70.6,66.5,75.7,93.3,123.4,92.7,2976.21
2021.01,비금속광물제품,60.6,58.9,56.0,65.7,92.5,123.4,92.7,2976.21
2021.01,1차금속,79.9,77.3,70.8,78.3,96.7,123.4,92.7,2976.21
2021.01,금속가공제품 기계및가구제외,70.6,70.5,65.7,72.0,92.4,123.4,92.7,2976.21
2021.01,전자부품컴퓨터영상음향및통신장비,88.2,85.6,81.0,80.9,94.8,123.4,92.7,2976.21
2021.01,의료정밀광학기기및시계,73.8,75.5,68.5,76.5,97.8,123.4,92.7,2976.21
2021.01,전기장비,76.4,75.3,74.3,82.5,99.3,123.4,92.7,2976.21
2021.01,기타기계및장비,74.0,73.6,71.3,71.0,96.4,123.4,92.7,2976.21
2021.01,자동차및트레일러,81.4,82.8,79.2,80.4,89.7,123.4,92.7,2976.21
2021.01,기타운송장비,78.5,77.2,71.8,80.6,98.2,123.4,92.7,2976.21
2021.01,가구,70.0,70.4,63.8,68.2,93.3,123.4,92.7,2976.21
2021.01,기타제품,58.3,59.2,53.8,63.2,104.1,123.4,92.7,2976.21
2021.01,비제조업,61.6,61.1,59.7,63.2,97.7,123.4,92.7,2976.21
2021.01,건설업,64.4,63.5,62.4,64.2,100.1,123.4,92.7,2976.21
2021.01,도매 및 소매업,61.9,61.1,59.7,63.7,96.9,123.4,92.7,2976.21
2021.01,운수업,62.1,62.8,61.9,63.5,96.2,123.4,92.7,2976.21
2021.01,숙박 및 음식점업,30.6,30.4,29.3,38.3,104.3,123.4,92.7,2976.21
2021.01,출판영상방송통신 및 정보서비스업,72.7,72.7,71.2,75.8,94.9,123.4,92.7,2976.21
2021.01,부동산업 및 임대업,61.8,60.9,61.3,63.1,96.5,123.4,92.7,2976.21
2021.01,전문과학 및 기술서비스업,74.4,72.0,68.9,69.6,92.7,123.4,92.7,2976.21
2021.01,사업시설관리 및 사업지원서비스업,68.8,71.0,69.8,72.6,99.2,123.4,92.7,2976.21
2021.01,교육서비스업,55.7,58.7,57.2,56.6,100.0,123.4,92.7,2976.21
2021.01,예술스포츠 및 여가관련서비스업,33.6,32.1,33.6,38.4,105.5,123.4,92.7,2976.21
2021.01,수리 및 기타개인서비스업,56.2,57.7,57.2,59.1,101.1,123.4,92.7,2976.21
2021.02,전산업,65.1,64.9,62.3,66.9,96.7,124.1,96.3,3012.95
2021.02,식료품,80.3,83.1,76.7,77.8,107.2,124.1,96.3,3012.95
2021.02,음료,75.4,74.0,68.4,77.5,95.6,124.1,96.3,3012.95
2021.02,섬유제품 의복제외,67.0,64.6,61.2,63.0,106.8,124.1,96.3,3012.95
2021.02,의복의복악세서리및모피제품,57.1,58.1,56.0,60.2,105.1,124.1,96.3,3012.95
2021.02,가죽가방및신발,49.7,50.9,48.4,47.0,99.3,124.1,96.3,3012.95
2021.02,목재및나무제품 가구제외,66.5,61.8,60.8,62.6,94.3,124.1,96.3,3012.95
2021.02,펄프종이및종이제품,81.0,77.3,71.4,76.7,91.1,124.1,96.3,3012.95
2021.02,인쇄및기록매체복제업,58.4,59.3,59.5,60.8,98.5,124.1,96.3,3012.95
2021.02,화학물질및화학제품 의약품제외,77.9,76.1,,75.5,91.9,124.1,96.3,3012.95
2021.02,의료용물질및의약품,75.9,77.6,72.5,82.1,96.3,124.1,96.3,3012.95
2021.02,고무제품및플라스틱제품,66.1,66.7,60.2,72.3,92.0,124.1,96.3,3012.95
2021.02,비금속광물제품,73.3,71.9,69.4,67.8,96.0,124.1,96.3,3012.95
2021.02,1차금속,78.6,78.6,67.9,75.0,94.2,124.1,96.3,3012.95
2021.02,금속가공제품 기계및가구제외,70.1,66.6,65.8,76.0,96.3,124.1,96.3,3012.95
2021.02,전자부품컴퓨터영상음향및통신장비,75.9,75.9,73.7,74.1,103.0,124.1,96.3,3012.95
2021.02,의료정밀광학기기및시계,78.3,76.3,74.4,78.4,97.4,124.1,96.3,3012.95
2021.02,전기장비,70.0,78.2,65.5,70.0,103.5,124.1,96.3,3012.95
2021.02,기타기계및장비,81.5,80.2,74.7,76.0,90.8,124.1,96.3,3012.95
2021.02,자동차및트레일러,81.9,79.9,74.7,79.2,90.0,124.1,96.3,3012.95
2021.02,기타운송장비,75.7,77.9,75.7,82.3,94.1,124.1,96.3,3012.95
2021.02,가구,77.3,77.7,73.1,73.5,92.4,124.1,96.3,3012.95
2021.02,기타제품,63.9,65.7,63.7,69.8,100.4,124.1,96.3,3012.95
2021.02,비제조업,60.3,60.1,58.9,63.4,96.9,124.1,96.3,3012.95
2021.02,건설업,66.4,65.7,64.6,67.3,97.8,124.1,96.3,3012.95
2021.02,도매 및 소매업,57.9,58.1,56.7,63.1,96.7,124.1,96.3,3012.95
2021.02,운수업,62.3,63.3,62.7,62.0,92.4,124.1,96.3,3012.95
2021.02,숙박 및 음식점업,32.8,33.0,30.2,34.6,100.9,124.1,96.3,3012.95
2021.02,출판영상방송통신 및 정보서비스업,74.6,73.2,73.0,73.4,96.6,124.1,96.3,3012.95
2021.02,부동산업 및 임대업,62.3,60.7,61.0,62.2,97.4,124.1,96.3,3012.95
2021.02,전문과학 및 기술서비스업,75.8,75.0,73.9,70.8,93.3,124.1,96.3,3012.95
2021.02,사업시설관리 및 사업지원서비스업,77.7,75.5,77.1,81.0,97.6,124.1,96.3,3012.95
2021.02,교육서비스업,53.1,53.1,53.9,54.7,102.4,124.1,96.3,3012.95
2021.02,예술스포츠 및 여가관련서비스업,43.4,43.2,40.8,47.0,97.2,124.1,96.3,3012.95
2021.02,수리 및 기타개인서비스업,57.4,55.3,54.1,56.4,96.7,124.1,96.3,3012.95
2021.03,전산업,74.4,75.1,70.4,72.5,95.6,124.8,101.1,3061.42
2021.03,식료품,85.1,84.6,77.0,81.3,97.6,124.8,101.1,3061.42
2021.03,음료,85.1,79.9,83.7,91.6,93.9,124.8,101.1,3061.42
2021.03,섬유제품 의복제외,78.7,80.5,72.1,71.2,101.1,124.8,101.1,3061.42
2021.03,의복의복악세서리및모피제품,71.1,70.4,66.0,68.0,102.7,124.8,101.1,3061.42
2021.03,가죽가방및신발,60.9,64.7,56.2,52.4,105.1,124.8,101.1,3061.42
2021.03,목재및나무제품 가구제외,74.6,72.7,68.7,69.8,93.0,124.8,101.1,3061.42
2021.03,펄프종이및종이제품,78.8,78.1,71.7,80.4,86.1,124.8,101.1,3061.42
2021.03,인쇄및기록매체복제업,74.4,74.4,72.1,71.2,97.9,124.8,101.1,3061.42
2021.03,화학물질및화학제품 의약품제외,80.8,84.6,,77.9,88.5,124.8,101.1,3061.42
2021.03,의료용물질및의약품,90.5,90.5,88.3,97.0,93.4,124.8,101.1,3061.42
2021.03,고무제품및플라스틱제품,82.8,84.9,73.6,78.5,94.0,124.8,101.1,3061.42
2021.03,비금속광물제품,83.7,76.6,71.8,72.3,87.0,124.8,101.1,3061.42
2021.03,1차금속,82.8,82.1,69.1,79.4,93.9,124.8,101.1,3061.42
2021.03,금속가공제품 기계및가구제외,81.4,80.0,71.9,75.3,96.6,124.8,101.1,3061.42
2021.03,전자부품컴퓨터영상음향및통신장비,91.6,94.8,87.8,82.5,101.6,124.8,101.1,3061.42
2021.03,의료정밀광학기기및시계,77.2,78.8,76.4,81.0,99.3,124.8,101.1,3061.42
2021.03,전기장비,78.5,78.3,70.1,74.1,92.6,124.8,101.1,3061.42
2021.03,기타기계및장비,82.0,80.8,73.1,72.8,89.3,124.8,101.1,3061.42
2021.03,자동차및트레일러,102.9,104.0,97.3,97.6,87.8,124.8,101.1,3061.42
2021.03,기타운송장비,83.3,85.4,76.4,77.1,90.3,124.8,101.1,3061.42
2021.03,가구,69.2,71.6,64.7,71.3,91.7,124.8,101.1,3061.42
2021.03,기타제품,76.6,77.9,74.0,72.4,98.9,124.8,101.1,3061.42
2021.03,비제조업,70.0,71.0,67.9,69.8,96.6,124.8,101.1,3061.42
2021.03,건설업,71.5,70.3,66.0,67.5,96.3,124.8,101.1,3061.42
2021.03,도매 및 소매업,68.2,70.0,66.9,70.3,97.3,124.8,101.1,3061.42
2021.03,운수업,70.3,70.7,69.2,68.0,94.5,124.8,101.1,3061.42
2021.03,숙박 및 음식점업,66.4,67.5,62.6,57.3,96.4,124.8,101.1,3061.42
2021.03,출판영상방송통신 및 정보서비스업,80.8,79.8,77.9,77.9,93.1,124.8,101.1,3061.42
2021.03,부동산업 및 임대업,69.3,72.1,71.4,69.0,94.7,124.8,101.1,3061.42
2021.03,전문과학 및 기술서비스업,82.9,81.3,76.5,79.3,90.2,124.8,101.1,3061.42
2021.03,사업시설관리 및 사업지원서비스업,72.4,76.9,76.6,76.4,100.9,124.8,101.1,3061.42
2021.03,교육서비스업,69.3,70.8,69.9,70.0,103.1,124.8,101.1,3061.42
2021.03,예술스포츠 및 여가관련서비스업,81.4,80.8,80.9,75.0,99.1,124.8,101.1,3061.42
2021.03,수리 및 기타개인서비스업,65.4,65.0,62.2,63.6,92.5,124.8,101.1,3061.42
2021.04,전산업,79.2,78.7,72.9,74.4,94.5,125.6,105.2,3147.86
2021.04,식료품,81.0,77.2,78.7,79.1,94.4,125.6,105.2,3147.86
2021.04,음료,95.2,89.6,95.2,89.6,89.8,125.6,105.2,3147.86
2021.04,섬유제품 의복제외,84.3,83.7,79.3,81.1,103.4,125.6,105.2,3147.86
2021.04,의복의복악세서리및모피제품,76.9,78.5,71.5,71.0,99.5,125.6,105.2,3147.86
2021.04,가죽가방및신발,64.4,65.5,65.2,62.1,101.9,125.6,105.2,3147.86
2021.04,목재및나무제품 가구제외,80.7,77.0,66.2,69.4,87.5,125.6,105.2,3147.86
2021.04,펄프종이및종이제품,85.3,81.1,80.6,82.6,82.9,125.6,105.2,3147.86
2021.04,인쇄및기록매체복제업,71.4,69.6,62.9,67.0,101.0,125.6,105.2,3147.86
2021.04,화학물질및화학제품 의약품제외,81.4,83.1,,80.3,87.7,125.6,105.2,3147.86
2021.04,의료용물질및의약품,97.9,94.7,92.1,95.2,96.4,125.6,105.2,3147.86
2021.04,고무제품및플라스틱제품,70.1,74.4,63.8,70.9,90.0,125.6,105.2,3147.86
2021.04,비금속광물제품,82.2,87.1,73.8,79.0,87.9,125.6,105.2,3147.86
2021.04,1차금속,88.0,89.1,77.4,82.4,93.9,125.6,105.2,3147.86
2021.04,금속가공제품 기계및가구제외,93.0,87.0,76.0,80.1,91.8,125.6,105.2,3147.86
2021.04,전자부품컴퓨터영상음향및통신장비,94.5,92.8,94.0,86.7,97.8,125.6,105.2,3147.86
2021.04,의료정밀광학기기및시계,90.4,87.1,80.8,82.7,95.8,125.6,105.2,3147.86
2021.04,전기장비,80.5,78.1,69.4,78.6,99.0,125.6,105.2,3147.86
2021.04,기타기계및장비,90.4,92.1,77.2,78.3,94.6,125.6,105.2,3147.86
2021.04,자동차및트레일러,95.9,95.9,86.6,88.7,87.5,125.6,105.2,3147.86
2021.04,기타운송장비,87.5,86.1,84.0,83.3,96.5,125.6,105.2,3147.86
2021.04,가구,61.1,60.6,61.1,59.7,89.1,125.6,105.2,3147.86
2021.04,기타제품,78.4,72.7,73.8,76.8,91.4,125.6,105.2,3147.86
2021.04,비제조업,76.1,75.7,71.1,71.9,95.1,125.6,105.2,3147.86
2021.04,건설업,78.9,80.2,72.9,73.8,99.4,125.6,105.2,3147.86
2021.04,도매 및 소매업,76.0,74.6,70.1,70.7,94.6,125.6,105.2,3147.86
2021.04,운수업,78.3,80.8,74.2,73.7,91.4,125.6,105.2,3147.86
2021.04,숙박 및 음식점업,60.9,60.9,58.1,60.2,93.0,125.6,105.2,3147.86
2021.04,출판영상방송통신 및 정보서비스업,80.8,79.7,80.2,82.1,94.6,125.6,105.2,3147.86
2021.04,부동산업 및 임대업,65.7,67.4,67.7,67.5,91.4,125.6,105.2,3147.86
2021.04,전문과학 및 기술서비스업,79.8,77.9,75.9,79.6,91.3,125.6,105.2,3147.86
2021.04,사업시설관리 및 사업지원서비스업,82.5,84.9,79.6,81.2,96.6,125.6,105.2,3147.86
2021.04,교육서비스업,78.3,78.3,75.4,76.9,98.5,125.6,105.2,3147.86
2021.04,예술스포츠 및 여가관련서비스업,75.3,77.3,76.2,73.1,101.7,125.6,105.2,3147.86
2021.04,수리 및 기타개인서비스업,72.5,72.7,69.0,68.4,93.2,125.6,105.2,3147.86
2021.05,전산업,77.9,77.7,72.6,75.8,94.2,126.4,105.3,3203.92
2021.05,식료품,85.6,80.3,76.9,80.8,95.7,126.4,105.3,3203.92
2021.05,음료,96.3,97.7,92.8,93.3,92.4,126.4,105.3,3203.92
2021.05,섬유제품 의복제외,74.4,75.5,70.2,74.0,105.9,126.4,105.3,3203.92
2021.05,의복의복악세서리및모피제품,82.6,82.6,79.3,82.6,101.6,126.4,105.3,3203.92
2021.05,가죽가방및신발,69.2,67.8,64.8,61.8,96.8,126.4,105.3,3203.92
2021.05,목재및나무제품 가구제외,77.8,74.7,70.3,75.1,85.0,126.4,105.3,3203.92
2021.05,펄프종이및종이제품,88.7,86.1,81.8,85.6,84.1,126.4,105.3,3203.92
2021.05,인쇄및기록매체복제업,66.6,64.2,63.7,65.9,100.2,126.4,105.3,3203.92
2021.05,화학물질및화학제품 의약품제외,83.8,81.0,,81.1,91.6,126.4,105.3,3203.92
2021.05,의료용물질및의약품,109.8,107.1,97.2,99.4,93.4,126.4,105.3,3203.92
2021.05,고무제품및플라스틱제품,74.6,78.7,68.4,72.4,97.8,126.4,105.3,3203.92
2021.05,비금속광물제품,87.5,88.7,77.1,82.0,88.5,126.4,105.3,3203.92
2021.05,1차금속,86.6,87.8,78.1,80.6,95.9,126.4,105.3,3203.92
2021.05,금속가공제품 기계및가구제외,81.3,84.6,70.0,73.4,92.6,126.4,105.3,3203.92
2021.05,전자부품컴퓨터영상음향및통신장비,92.5,95.7,88.6,89.7,95.6,126.4,105.3,3203.92
2021.05,의료정밀광학기기및시계,83.9,78.5,80.4,85.1,95.8,126.4,105.3,3203.92
2021.05,전기장비,80.4,81.2,75.6,78.5,100.6,126.4,105.3,3203.92
2021.05,기타기계및장비,80.4,81.0,71.3,79.6,97.7,126.4,105.3,3203.92
2021.05,자동차및트레일러,80.7,80.0,75.5,76.6,94.4,126.4,105.3,3203.92
2021.05,기타운송장비,91.2,96.3,81.0,82.6,97.9,126.4,105.3,3203.92
2021.05,가구,65.8,62.2,63.9,64.4,90.0,126.4,105.3,3203.92
2021.05,기타제품,74.9,74.4,67.3,75.1,94.3,126.4,105.3,3203.92
2021.05,비제조업,75.8,75.4,71.4,74.4,93.4,126.4,105.3,3203.92
2021.05,건설업,77.8,78.6,73.7,75.6,94.1,126.4,105.3,3203.92
2021.05,도매 및 소매업,75.5,74.9,70.6,74.9,93.0,126.4,105.3,3203.92
2021.05,운수업,74.0,74.5,68.6,68.8,92.2,126.4,105.3,3203.92
2021.05,숙박 및 음식점업,62.8,63.3,59.8,60.1,95.5,126.4,105.3,3203.92
2021.05,출판영상방송통신 및 정보서비스업,83.1,79.6,80.2,81.5,91.8,126.4,105.3,3203.92
2021.05,부동산업 및 임대업,71.2,72.8,69.7,71.2,96.9,126.4,105.3,3203.92
2021.05,전문과학 및 기술서비스업,81.6,79.6,78.4,79.0,91.8,126.4,105.3,3203.92
2021.05,사업시설관리 및 사업지원서비스업,80.0,80.4,79.5,81.4,93.4,126.4,105.3,3203.92
2021.05,교육서비스업,72.0,71.3,71.3,72.1,102.2,126.4,105.3,3203.92
2021.05,예술스포츠 및 여가관련서비스업,83.5,79.6,79.6,80.3,97.0,126.4,105.3,3203.92
2021.05,수리 및 기타개인서비스업,72.4,69.6,66.4,65.5,92.7,126.4,105.3,3203.92
2021.06,전산업,78.4,77.3,72.1,75.5,94.5,127.1,109.2,3296.68
2021.06,식료품,87.0,85.1,77.9,79.3,97.6,127.1,109.2,3296.68
2021.06,음료,95.4,87.9,87.4,92.6,89.8,127.1,109.2,3296.68
2021.06,섬유제품 의복제외,75.1,72.5,67.9,68.1,101.4,127.1,109.2,3296.68
2021.06,의복의복악세서리및모피제품,73.9,73.4,71.7,76.7,101.7,127.1,109.2,3296.68
2021.06,가죽가방및신발,68.9,69.7,68.1,63.5,100.0,127.1,109.2,3296.68
2021.06,목재및나무제품 가구제외,82.1,81.6,67.6,71.8,84.5,127.1,109.2,3296.68
2021.06,펄프종이및종이제품,86.7,84.9,80.3,90.8,84.9,127.1,109.2,3296.68
2021.06,인쇄및기록매체복제업,65.4,59.3,58.4,62.6,100.4,127.1,109.2,3296.68
2021.06,화학물질및화학제품 의약품제외,80.6,75.9,,85.3,87.7,127.1,109.2,3296.68
2021.06,의료용물질및의약품,100.0,102.2,91.0,104.4,94.0,127.1,109.2,3296.68
2021.06,고무제품및플라스틱제품,79.0,77.5,71.8,72.8,94.0,127.1,109.2,3296.68
2021.06,비금속광물제품,73.7,76.1,64.1,76.4,89.5,127.1,109.2,3296.68
2021.06,1차금속,93.7,99.2,79.6,83.1,90.5,127.1,109.2,3296.68
